Store;Date;Weekly_Sales;Holiday_Flag;Temperature;Fuel_Price;CPI;Unemployment
24;2010-02-19;138536249.00;0;3105;2909;131637;8326
24;2010-02-26;115872274.00;0;3398;291;131686;8326
24;2010-03-05;141238737.00;0;3673;2919;131735;8326
24;2010-03-12;130934016.00;0;4231;2938;131784;8326
24;2010-03-19;122251129.00;0;4609;296;1318242903;8326
24;2010-03-26;125831156.00;0;4887;2963;131863129;8326
24;2010-04-02;147832126.00;0;4522;2957;1319019677;8211
24;2010-04-09;137957963.00;0;6206;2992;1319408065;8211
24;2010-04-16;126826672.00;0;5108;301;1319809;8211
24;2010-04-23;126411701.00;0;5107;3021;1320226667;8211
24;2010-04-30;125987719.00;0;5148;3042;1320644333;8211
24;2010-05-07;140970503.00;0;6665;3095;1321062;8211
24;2010-05-14;134678335.00;0;5131;3112;132152129;8211
24;2010-05-21;128348285.00;0;6044;3096;1322230323;8211
24;2010-05-28;147386815.00;0;6959;3046;1322939355;8211
24;2010-06-04;156666891.00;0;7199;3006;1323648387;8211
24;2010-06-11;137545821.00;0;6484;2972;1324357419;8211
24;2010-06-18;135416818.00;0;6717;2942;1324733333;8211
24;2010-06-25;139907375.00;0;749;2958;1324976;8211
24;2010-07-02;156338794.00;0;7112;2958;1325218667;8117
24;2010-07-09;166550255.00;0;7905;294;1325461333;8117
24;2010-07-16;141869705.00;0;7656;2933;1325667742;8117
24;2010-07-23;133374035.00;0;7527;2924;1325825806;8117
24;2010-07-30;138751763.00;0;7591;2932;1325983871;8117
24;2010-08-06;144281928.00;0;7454;2942;1326141935;8117
24;2010-08-13;138424375.00;0;7417;2923;13263;8117
24;2010-08-20;137530754.00;0;7217;2913;1326616129;8117
24;2010-08-27;135005935.00;0;67;2885;1326932258;8117
24;2010-09-03;13663816.00;0;7352;286;1327248387;8117
24;2010-09-10;147449859.00;1;6711;2837;1327564516;8117
24;2010-09-17;127329546.00;0;6031;2846;1327670667;8117
24;2010-09-24;116941327.00;0;643;2837;1327619333;8117
24;2010-10-01;12152732.00;0;6688;284;1327568;8275
24;2010-10-08;136194494.00;0;5482;2903;1327516667;8275
24;2010-10-15;130080674.00;0;5283;2999;1327633548;8275
24;2010-10-22;123487533.00;0;4869;3049;1328170968;8275
24;2010-10-29;124492594.00;0;5729;3055;1328708387;8275
24;2010-11-05;128535801.00;0;422;3049;1329245806;8275
24;2010-11-12;131287701.00;0;4176;3065;1329783226;8275
24;2010-11-19;12771506.00;0;4563;3138;1329172;8275
24;2010-11-26;177927651.00;1;4192;3186;1328369333;8275
24;2010-12-03;14133027.00;0;3708;32;1327566667;8275
24;2010-12-10;159301275.00;0;2711;3255;1326764;8275
24;2010-12-17;166352577.00;0;2799;3301;1326804516;8275
24;2010-12-24;238601575.00;0;2774;3309;1327477419;8275
24;2010-12-31;120860005.00;1;259;3336;1328150323;8275
24;2011-01-07;117864171.00;0;3072;3351;1328823226;8252
24;2011-01-14;11677402.00;0;2241;3367;1329510645;8252
24;2011-01-21;110717039.00;0;2369;3391;1330285161;8252
24;2011-01-28;112692134.00;0;1791;3402;1331059677;8252
24;2011-02-04;122518204.00;0;2383;34;1331834194;8252
24;2011-02-11;134124062.00;1;2651;3416;133260871;8252
24;2011-02-18;136015012.00;0;3404;342;1333701429;8252
24;2011-02-25;123512133.00;0;2609;3452;1334921429;8252
24;2011-03-04;134699453.00;0;3136;3605;1336141429;8252
24;2011-03-11;12532187.00;0;3951;3752;1337361429;8252
24;2011-03-18;116839726.00;0;4339;3796;1338492258;8252
24;2011-03-25;115869312.00;0;3688;3789;1339587419;8252
24;2011-04-01;11638033.00;0;3573;3811;1340682581;8212
24;2011-04-08;127367032.00;0;447;3895;1341777742;8212
24;2011-04-15;124557665.00;0;5236;3981;1342784667;8212
24;2011-04-22;13724849.00;0;46;4061;1343571;8212
24;2011-04-29;119776117.00;0;6048;4117;1344357333;8212
24;2011-05-06;133963035.00;0;5575;4192;1345143667;8212
24;2011-05-13;131195016.00;0;5849;4211;134593;8212
24;2011-05-20;12342817.00;0;5984;4202;1346803871;8212
24;2011-05-27;131115372.00;0;6574;4134;1347677742;8212
24;2011-06-03;155483762.00;0;7312;4069;1348551613;8212
24;2011-06-10;137384191.00;0;7002;4025;1349425484;8212
24;2011-06-17;132035923.00;0;6434;3989;1350837333;8212
24;2011-06-24;130485067.00;0;6888;3964;1352652667;8212
24;2011-07-01;144559661.00;0;7027;3916;1354468;8358
24;2011-07-08;156734007.00;0;7256;3886;1356283333;8358
24;2011-07-15;135693895.00;0;7443;3915;1357837419;8358
24;2011-07-22;135767224.00;0;7929;3972;1358738387;8358
24;2011-07-29;131097306.00;0;7484;4004;1359639355;8358
24;2011-08-05;141761681.00;0;7464;402;1360540323;8358
24;2011-08-12;140281801.00;0;7252;3995;136144129;8358
24;2011-08-19;135203988.00;0;6993;3942;136183129;8358
24;2011-08-26;140237209.00;0;6994;3906;1362136129;8358
24;2011-09-02;119610544.00;0;6814;3879;1362440968;8358
24;2011-09-09;152745519.00;1;6832;393;1362745806;8358
24;2011-09-16;122753597.00;0;6556;3937;1363145;8358
24;2011-09-23;123237649.00;0;6061;3899;136367;8358
24;2011-09-30;124624261.00;0;68;3858;1364195;8358
24;2011-10-07;140591439.00;0;5387;3775;136472;8454
24;2011-10-14;133331503.00;0;6021;3744;1365150968;8454
24;2011-10-21;128356343.00;0;566;3757;1365017742;8454
24;2011-10-28;130714275.00;0;48;3757;1364884516;8454
24;2011-11-04;138586038.00;0;3987;3738;136475129;8454
24;2011-11-11;142507859.00;0;4678;3719;1364618065;8454
24;2011-11-18;129753569.00;0;4817;3717;1364666667;8454
24;2011-11-25;176123567.00;1;4183;3689;1364788;8454
24;2011-12-02;13356471.00;0;4721;3666;1364909333;8454
24;2011-12-09;152961554.00;0;423;3627;1365030667;8454
24;2011-12-16;162499443.00;0;36;3611;1365335161;8454
24;2011-12-23;216834423.00;0;3693;3587;1365883871;8454
24;2011-12-30;136397316.00;1;3345;3566;1366432581;8454
24;2012-01-06;125158189.00;0;3286;3585;136698129;8659
24;2012-01-13;11555942.00;0;365;3666;136753;8659
24;2012-01-20;115199385.00;0;2573;3705;1368564194;8659
24;2012-01-27;105729041.00;0;3192;3737;1369598387;8659
24;2012-02-03;124969697.00;0;3861;3796;1370632581;8659
24;2012-02-10;140346087.00;1;3382;3826;1371666774;8659
24;2012-02-17;132637008.00;0;3392;3874;1372583103;8659
24;2012-02-24;130323315.00;0;3735;3917;1373411034;8659
24;2012-03-02;121399439.00;0;3536;3983;1374238966;8659
24;2012-03-09;13258357.00;0;415;4021;1375066897;8659
24;2012-03-16;123929912.00;0;4868;4021;1375843871;8659
24;2012-03-23;122172394.00;0;5951;4054;1376552903;8659
24;2012-03-30;123010613.00;0;4728;4098;1377261935;8659
24;2012-04-06;152473429.00;0;4525;4143;1377970968;8983
24;2012-04-13;128578387.00;0;4865;4187;137868;8983
24;2012-04-20;12086544.00;0;6105;417;1379230667;8983
24;2012-04-27;119433465.00;0;4926;4163;1379781333;8983
24;2012-05-04;130655171.00;0;5214;4124;1380332;8983
24;2012-05-11;135539179.00;0;587;4055;1380882667;8983
24;2012-05-18;12988098.00;0;631;4029;1381065806;8983
24;2012-05-25;140789757.00;0;6579;3979;1381101935;8983
24;2012-06-01;146772219.00;0;7179;3915;1381138065;8983
24;2012-06-08;140631313.00;0;5993;3871;1381174194;8983
24;2012-06-15;136444598.00;0;6828;3786;1381295333;8983
24;2012-06-22;143470963.00;0;7229;3722;1381629;8983
24;2012-06-29;14288699.00;0;704;3667;1381962667;8983
24;2012-07-06;164509775.00;0;7718;3646;1382296333;8953
24;2012-07-13;140547578.00;0;7536;3689;138263;8953
24;2012-07-20;1394299.00;0;7642;3732;1382331935;8953
24;2012-07-27;130733914.00;0;7362;382;1382033871;8953
24;2012-08-03;144037413.00;0;7326;3819;1381735806;8953
24;2012-08-10;149705481.00;0;7553;3863;1381437742;8953
24;2012-08-17;139797054.00;0;7287;3963;1381857097;8953
24;2012-08-24;130372654.00;0;6813;3997;1382814516;8953
24;2012-08-31;134455892.00;0;7118;4026;1383771935;8953
24;2012-09-07;147713475.00;1;7281;4076;1384729355;8953
24;2012-09-14;124290953.00;0;6428;4088;1385673;8953
24;2012-09-21;126115847.00;0;6125;4203;1386534;8953
24;2012-09-28;125927836.00;0;5886;4158;1387395;8953
24;2012-10-05;141672054.00;0;6035;4151;1388256;8693
24;2012-10-12;141630117.00;0;5164;4186;1389117;8693
24;2012-10-19;125541484.00;0;5259;4153;1388336129;8693
24;2012-10-26;130718229.00;0;5516;4071;1387281613;8693
25;2010-02-05;67723163.00;0;211;2784;2042471935;8187
25;2010-02-12;58336402.00;1;1964;2773;2043857472;8187
25;2010-02-19;67626067.00;0;2416;2745;2044321004;8187
25;2010-02-26;62851657.00;0;2916;2754;2044630869;8187
25;2010-03-05;66575006.00;0;2945;2777;2044940734;8187
25;2010-03-12;66061999.00;0;4005;2818;2045250598;8187
25;2010-03-19;65979584.00;0;45;2844;2043782258;8187
25;2010-03-26;6966876.00;0;4584;2854;204201755;8187
25;2010-04-02;82248637.00;0;472;285;2040252842;7856
25;2010-04-09;71264797.00;0;6136;2869;2038488134;7856
25;2010-04-16;7153116.00;0;5216;2899;2037307486;7856
25;2010-04-23;69453172.00;0;4612;2902;2036905586;7856
25;2010-04-30;70692402.00;0;5097;2921;2036503685;7856
25;2010-05-07;72446897.00;0;6367;2966;2036101784;7856
25;2010-05-14;69807395.00;0;5027;2982;2036133915;7856
25;2010-05-21;70411322.00;0;5717;2958;2038770235;7856
25;2010-05-28;79244254.00;0;6931;2899;2041406556;7856
25;2010-06-04;76415544.00;0;6922;2847;2044042877;7856
25;2010-06-11;7371632.00;0;6368;2809;2046679198;7856
25;2010-06-18;78044494.00;0;6956;278;204670036;7856
25;2010-06-25;73756914.00;0;7217;2808;2045675459;7856
25;2010-07-02;75940787.00;0;6642;2815;2044650559;7527
25;2010-07-09;71959113.00;0;7524;2793;2043625658;7527
25;2010-07-16;72699784.00;0;7343;2783;2043571656;7527
25;2010-07-23;66529093.00;0;7537;2771;2044812188;7527
25;2010-07-30;68212434.00;0;7199;2781;204605272;7527
25;2010-08-06;69946443.00;0;7179;2784;2047293252;7527
25;2010-08-13;68607239.00;0;7273;2805;2048533784;7527
25;2010-08-20;72449981.00;0;7181;2779;2048217044;7527
25;2010-08-27;71146195.00;0;6715;2755;2047900305;7527
25;2010-09-03;68570008.00;0;7117;2715;2047583566;7527
25;2010-09-10;65581195.00;1;6114;2699;2047266827;7527
25;2010-09-17;62898988.00;0;6013;2706;2047513279;7527
25;2010-09-24;60781933.00;0;6506;2713;2048182126;7527
25;2010-10-01;65864014.00;0;5756;2707;2048850973;7484
25;2010-10-08;67428386.00;0;4846;2764;204951982;7484
25;2010-10-15;61609472.00;0;5409;2868;2050137637;7484
25;2010-10-22;66164419.00;0;4673;2917;2050627881;7484
25;2010-10-29;67445803.00;0;5572;2921;2051118126;7484
25;2010-11-05;69631453.00;0;388;2917;205160837;7484
25;2010-11-12;71325008.00;0;4068;2931;2052098614;7484
25;2010-11-19;71805673.00;0;4272;3;2050992811;7484
25;2010-11-26;111524061.00;1;4343;3039;2049621;7484
25;2010-12-03;88557296.00;0;3241;3046;2048249189;7484
25;2010-12-10;96472918.00;0;2265;3109;2046877378;7484
25;2010-12-17;104770759.00;0;216;314;2046321194;7484
25;2010-12-24;129539119.00;0;2294;3141;2046376731;7484
25;2010-12-31;62309254.00;1;2589;3179;2046432267;7484
25;2011-01-07;55879463.00;0;29;3193;2046487803;7343
25;2011-01-14;57236083.00;0;183;3205;2047026042;7343
25;2011-01-21;56809357.00;0;2321;3229;2050460497;7343
25;2011-01-28;60044869.00;0;1892;3237;2053894952;7343
25;2011-02-04;63983045.00;0;2394;3231;2057329407;7343
25;2011-02-11;61566678.00;1;2118;3239;2060763862;7343
25;2011-02-18;63463703.00;0;3842;3245;2063694701;7343
25;2011-02-25;57081634.00;0;2836;3274;2066424093;7343
25;2011-03-04;64091218.00;0;3159;3433;2069153485;7343
25;2011-03-11;59982839.00;0;3673;3582;2071882876;7343
25;2011-03-18;60339364.00;0;4094;3631;2074283845;7343
25;2011-03-25;61632424.00;0;3851;3625;2076553444;7343
25;2011-04-01;61837779.00;0;285;3638;2078823043;7287
25;2011-04-08;64860613.00;0;4211;372;2081092642;7287
25;2011-04-15;67456245.00;0;5143;3821;2083172811;7287
25;2011-04-22;75658842.00;0;4587;3892;2084779405;7287
25;2011-04-29;649245.00;0;5843;3962;2086386;7287
25;2011-05-06;65944655.00;0;495;4046;2087992595;7287
25;2011-05-13;68478315.00;0;601;4066;2089599189;7287
25;2011-05-20;67797133.00;0;5656;4062;2087583165;7287
25;2011-05-27;71837394.00;0;6718;3985;208556714;7287
25;2011-06-03;73755174.00;0;7069;3922;2083551116;7287
25;2011-06-10;74025963.00;0;7145;3881;2081535092;7287
25;2011-06-17;71737343.00;0;6358;3842;2081265604;7287
25;2011-06-24;6992701.00;0;7071;3804;2082306018;7287
25;2011-07-01;70620686.00;0;6661;3748;2083346432;7274
25;2011-07-08;69852964.00;0;7164;3711;2084386847;7274
25;2011-07-15;68051023.00;0;7267;376;2085309337;7274
25;2011-07-22;67085496.00;0;781;3811;2085937018;7274
25;2011-07-29;66839082.00;0;7472;3829;2086564699;7274
25;2011-08-05;67970601.00;0;74;3842;208719238;7274
25;2011-08-12;66713048.00;0;7093;3812;2087820061;7274
25;2011-08-19;68895875.00;0;6809;3747;2088424359;7274
25;2011-08-26;72642255.00;0;668;3704;208902476;7274
25;2011-09-02;699779.00;0;672;3703;2089625161;7274
25;2011-09-09;67324848.00;1;6751;3738;2090225562;7274
25;2011-09-16;62872046.00;0;6205;3742;2091893892;7274
25;2011-09-23;62088593.00;0;6028;3711;2094986126;7274
25;2011-09-30;63916024.00;0;607;3645;209807836;7274
25;2011-10-07;67152287.00;0;5082;3583;2101170595;7082
25;2011-10-14;64691547.00;0;5895;3541;2104027602;7082
25;2011-10-21;6906755.00;0;5022;357;2105473252;7082
25;2011-10-28;72444397.00;0;4628;3569;2106918901;7082
25;2011-11-04;71839361.00;0;4088;3551;2108364551;7082
25;2011-11-11;71923507.00;0;4481;353;2109810201;7082
25;2011-11-18;7285256.00;0;4641;353;2111847207;7082
25;2011-11-25;111621139.00;1;4349;3492;2114120757;7082
25;2011-12-02;87831457.00;0;4285;3452;2116394306;7082
25;2011-12-09;91644602.00;0;3869;3415;2118667856;7082
25;2011-12-16;99750247.00;0;3309;3413;2120685039;7082
25;2011-12-23;129053297.00;0;3656;3389;2122360401;7082
25;2011-12-30;68366537.00;1;3242;3389;2124035763;7082
25;2012-01-06;63641912.00;0;3023;3422;2125711125;6961
25;2012-01-13;61476431.00;0;346;3513;2127386486;6961
25;2012-01-20;59474489.00;0;2387;3533;2128336399;6961
25;2012-01-27;58955429.00;0;3224;3567;2129286312;6961
25;2012-02-03;6427764.00;0;3498;3617;2130236225;6961
25;2012-02-10;65898438.00;1;3247;364;2131186138;6961
25;2012-02-17;65408802.00;0;3223;3695;2132732106;6961
25;2012-02-24;61350105.00;0;3551;3739;2134725116;6961
25;2012-03-02;64315589.00;0;3601;3816;2136718127;6961
25;2012-03-09;64371153.00;0;3744;3848;2138711137;6961
25;2012-03-16;63820427.00;0;5064;3862;2140167132;6961
25;2012-03-23;67283178.00;0;627;39;2140907105;6961
25;2012-03-30;68434892.00;0;4792;3953;2141647079;6961
25;2012-04-06;7913569.00;0;4473;3996;2142387053;7139
25;2012-04-13;65869156.00;0;4246;4044;2143127027;7139
25;2012-04-20;66156648.00;0;571;4027;2143675045;7139
25;2012-04-27;65515732.00;0;442;4004;2144223063;7139
25;2012-05-04;69642172.00;0;5876;3951;2144771081;7139
25;2012-05-11;73986616.00;0;5921;3889;2145319099;7139
25;2012-05-18;71720719.00;0;5821;3848;2145485571;7139
25;2012-05-25;78337102.00;0;6769;3798;2145499425;7139
25;2012-06-01;69476595.00;0;6954;3742;2145513278;7139
25;2012-06-08;73025419.00;0;5848;3689;2145527132;7139
25;2012-06-15;75386089.00;0;6834;362;2145653243;7139
25;2012-06-22;7216019.00;0;7352;3564;214606;7139
25;2012-06-29;71889081.00;0;6984;3506;2146466757;7139
25;2012-07-06;75338555.00;0;7552;3475;2146873514;728
25;2012-07-13;71409395.00;0;7387;3523;214728027;728
25;2012-07-20;68567658.00;0;7432;3567;2147331351;728
25;2012-07-27;65910953.00;0;7298;3647;2147382432;728
25;2012-08-03;7097246.00;0;7208;3654;2147433514;728
25;2012-08-10;71049697.00;0;7193;3722;2147484595;728
25;2012-08-17;72846772.00;0;6699;3807;214825578;728
25;2012-08-24;75652764.00;0;6453;3834;2149567044;728
25;2012-08-31;71482873.00;0;6855;3867;2150878309;728
25;2012-09-07;6714829.00;1;7279;3911;2152189573;728
25;2012-09-14;65724163.00;0;609;3948;2153583757;728
25;2012-09-21;6647452.00;0;576;4038;2155475459;728
25;2012-09-28;68330084.00;0;5452;3997;2157367162;728
25;2012-10-05;69953673.00;0;5758;3985;2159258865;7293
25;2012-10-12;69731741.00;0;4374;4;2161150568;7293
25;2012-10-19;68553185.00;0;5193;3969;2161464699;7293
25;2012-10-26;68894094.00;0;5669;3882;2161515902;7293
26;2010-02-05;103411921.00;0;955;2788;1315279032;8488
26;2010-02-12;101568409.00;1;1814;2771;1315866129;8488
26;2010-02-19;99934855.00;0;2262;2747;131637;8488
26;2010-02-26;85538501.00;0;2732;2753;131686;8488
26;2010-03-05;100566958.00;0;286;2766;131735;8488
26;2010-03-12;96338209.00;0;311;2805;131784;8488
26;2010-03-19;90336655.00;0;3534;2834;1318242903;8488
26;2010-03-26;893613.00;0;3526;2831;131863129;8488
26;2010-04-02;10298492.00;0;3653;2826;1319019677;8512
26;2010-04-09;102229381.00;0;5013;2849;1319408065;8512
26;2010-04-16;90554838.00;0;366;2885;1319809;8512
26;2010-04-23;88193087.00;0;3968;2895;1320226667;8512
26;2010-04-30;90450385.00;0;4056;2935;1320644333;8512
26;2010-05-07;107447973.00;0;5472;2981;1321062;8512
26;2010-05-14;97266359.00;0;3908;2983;132152129;8512
26;2010-05-21;98676501.00;0;5081;2961;1322230323;8512
26;2010-05-28;106985159.00;0;6165;2906;1322939355;8512
26;2010-06-04;100320266.00;0;5846;2857;1323648387;8512
26;2010-06-11;107386259.00;0;5162;283;1324357419;8512
26;2010-06-18;100128667.00;0;5362;2805;1324733333;8512
26;2010-06-25;97624209.00;0;6378;281;1324976;8512
26;2010-07-02;107845548.00;0;589;2815;1325218667;8445
26;2010-07-09;112235653.00;0;7108;2806;1325461333;8445
26;2010-07-16;102815172.00;0;6766;2796;1325667742;8445
26;2010-07-23;97161562.00;0;654;2784;1325825806;8445
26;2010-07-30;100532428.00;0;6379;2792;1325983871;8445
26;2010-08-06;112532977.00;0;6293;2792;1326141935;8445
26;2010-08-13;101193829.00;0;6158;281;13263;8445
26;2010-08-20;100738536.00;0;6268;2796;1326616129;8445
26;2010-08-27;97732252.00;0;5723;277;1326932258;8445
26;2010-09-03;103754971.00;0;6693;2735;1327248387;8445
26;2010-09-10;10422263.00;1;5482;2717;1327564516;8445
26;2010-09-17;9234737.00;0;5008;2716;1327670667;8445
26;2010-09-24;8686363.00;0;5247;2718;1327619333;8445
26;2010-10-01;92322152.00;0;578;2717;1327568;8149
26;2010-10-08;100106952.00;0;4681;2776;1327516667;8149
26;2010-10-15;93795689.00;0;3993;2878;1327633548;8149
26;2010-10-22;91652266.00;0;3613;2919;1328170968;8149
26;2010-10-29;89506988.00;0;403;2938;1328708387;8149
26;2010-11-05;97022451.00;0;3051;2938;1329245806;8149
26;2010-11-12;97119301.00;0;3751;2961;1329783226;8149
26;2010-11-19;9019727.00;0;3673;303;1329172;8149
26;2010-11-26;128683362.00;1;2811;307;1328369333;8149
26;2010-12-03;101614364.00;0;2773;3065;1327566667;8149
26;2010-12-10;114961204.00;0;166;3132;1326764;8149
26;2010-12-17;119681333.00;0;2061;3139;1326804516;8149
26;2010-12-24;157398247.00;0;2181;315;1327477419;8149
26;2010-12-31;87726829.00;1;1873;3177;1328150323;8149
26;2011-01-07;93814921.00;0;2113;3193;1328823226;7907
26;2011-01-14;81232329.00;0;167;3215;1329510645;7907
26;2011-01-21;80983321.00;0;1298;3232;1330285161;7907
26;2011-01-28;81748514.00;0;554;3243;1331059677;7907
26;2011-02-04;91180702.00;0;1117;324;1331834194;7907
26;2011-02-11;101071108.00;1;1512;3255;133260871;7907
26;2011-02-18;98197802.00;0;1963;3263;1333701429;7907
26;2011-02-25;91029844.00;0;163;3281;1334921429;7907
26;2011-03-04;94564317.00;0;1431;3437;1336141429;7907
26;2011-03-11;94661455.00;0;2813;36;1337361429;7907
26;2011-03-18;88742612.00;0;3176;3634;1338492258;7907
26;2011-03-25;86656654.00;0;2299;3624;1339587419;7907
26;2011-04-01;84923161.00;0;2299;3638;1340682581;7818
26;2011-04-08;98522981.00;0;2909;372;1341777742;7818
26;2011-04-15;86326612.00;0;3946;3823;1342784667;7818
26;2011-04-22;92170061.00;0;3381;3919;1343571;7818
26;2011-04-29;87345029.00;0;4717;3988;1344357333;7818
26;2011-05-06;102477823.00;0;45;4078;1345143667;7818
26;2011-05-13;94100885.00;0;482;4095;134593;7818
26;2011-05-20;93833462.00;0;4886;4101;1346803871;7818
26;2011-05-27;99672358.00;0;5674;4034;1347677742;7818
26;2011-06-03;10544544.00;0;6049;3973;1348551613;7818
26;2011-06-10;109405868.00;0;5985;3924;1349425484;7818
26;2011-06-17;98164646.00;0;545;3873;1350837333;7818
26;2011-06-24;99747493.00;0;5694;3851;1352652667;7818
26;2011-07-01;107011909.00;0;5989;3815;1354468;7767
26;2011-07-08;113380703.00;0;6334;3784;1356283333;7767
26;2011-07-15;10215347.00;0;6443;3827;1357837419;7767
26;2011-07-22;10178678.00;0;6952;3882;1358738387;7767
26;2011-07-29;10053605.00;0;6332;3898;1359639355;7767
26;2011-08-05;110755243.00;0;6316;3903;1360540323;7767
26;2011-08-12;10876445.00;0;6299;388;136144129;7767
26;2011-08-19;102176675.00;0;6058;382;136183129;7767
26;2011-08-26;106461762.00;0;611;3796;1362136129;7767
26;2011-09-02;104014314.00;0;5967;3784;1362440968;7767
26;2011-09-09;106971097.00;1;6098;3809;1362745806;7767
26;2011-09-16;95156984.00;0;5519;3809;1363145;7767
26;2011-09-23;9236446.00;0;5072;3758;136367;7767
26;2011-09-30;95933951.00;0;5942;3684;1364195;7767
26;2011-10-07;113002299.00;0;4684;3633;136472;7598
26;2011-10-14;98788608.00;0;5391;3583;1365150968;7598
26;2011-10-21;97490728.00;0;4523;3618;1365017742;7598
26;2011-10-28;97225698.00;0;3506;3604;1364884516;7598
26;2011-11-04;98895075.00;0;317;3586;136475129;7598
26;2011-11-11;107764013.00;0;4008;357;1364618065;7598
26;2011-11-18;94609179.00;0;3778;3571;1364666667;7598
26;2011-11-25;128232005.00;1;3107;3536;1364788;7598
26;2011-12-02;101249849.00;0;3674;3501;1364909333;7598
26;2011-12-09;114898746.00;0;3424;347;1365030667;7598
26;2011-12-16;120480783.00;0;2824;3445;1365335161;7598
26;2011-12-23;151517501.00;0;2253;3413;1365883871;7598
26;2011-12-30;97283442.00;1;188;3402;1366432581;7598
26;2012-01-06;97155762.00;0;2294;3439;136698129;7467
26;2012-01-13;83630565.00;0;2555;3523;136753;7467
26;2012-01-20;8387515.00;0;1522;3542;1368564194;7467
26;2012-01-27;82005989.00;0;2416;3568;1369598387;7467
26;2012-02-03;93915825.00;0;2524;3633;1370632581;7467
26;2012-02-10;108100564.00;1;2389;3655;1371666774;7467
26;2012-02-17;96578876.00;0;239;3703;1372583103;7467
26;2012-02-24;91792447.00;0;2806;3751;1373411034;7467
26;2012-03-02;95564174.00;0;2249;3827;1374238966;7467
26;2012-03-09;102856901.00;0;2903;3876;1375066897;7467
26;2012-03-16;9195034.00;0;3506;3867;1375843871;7467
26;2012-03-23;87479068.00;0;4997;3889;1376552903;7467
26;2012-03-30;92201843.00;0;3333;3921;1377261935;7467
26;2012-04-06;111682923.00;0;3335;3957;1377970968;7489
26;2012-04-13;88967029.00;0;369;4025;137868;7489
26;2012-04-20;92360002.00;0;5081;4046;1379230667;7489
26;2012-04-27;911969.00;0;436;4023;1379781333;7489
26;2012-05-04;94657329.00;0;4029;3991;1380332;7489
26;2012-05-11;106254873.00;0;4711;3947;1380882667;7489
26;2012-05-18;97808284.00;0;5255;3899;1381065806;7489
26;2012-05-25;106731074.00;0;582;385;1381101935;7489
26;2012-06-01;101585303.00;0;5851;3798;1381138065;7489
26;2012-06-08;110617683.00;0;4943;3746;1381174194;7489
26;2012-06-15;102924822.00;0;5784;3683;1381295333;7489
26;2012-06-22;105628291.00;0;6304;3629;1381629;7489
26;2012-06-29;105119044.00;0;6071;3577;1381962667;7489
26;2012-07-06;11804708.00;0;6494;3538;1382296333;7405
26;2012-07-13;106314978.00;0;6447;3561;138263;7405
26;2012-07-20;10496259.00;0;6675;361;1382331935;7405
26;2012-07-27;103174514.00;0;6412;3701;1382033871;7405
26;2012-08-03;109091509.00;0;656;3698;1381735806;7405
26;2012-08-10;112147651.00;0;6701;3772;1381437742;7405
26;2012-08-17;106829256.00;0;6554;384;1381857097;7405
26;2012-08-24;10227042.00;0;6208;3874;1382814516;7405
26;2012-08-31;105349551.00;0;6369;3884;1383771935;7405
26;2012-09-07;108187403.00;1;6158;3921;1384729355;7405
26;2012-09-14;98613194.00;0;5769;3988;1385673;7405
26;2012-09-21;96108408.00;0;5268;4056;1386534;7405
26;2012-09-28;96472637.00;0;5066;4018;1387395;7405
26;2012-10-05;109550426.00;0;5407;4027;1388256;7138
26;2012-10-12;104463969.00;0;4519;4029;1389117;7138
26;2012-10-19;97557802.00;0;4351;4;1388336129;7138
26;2012-10-26;9586198.00;0;4695;3917;1387281613;7138
27;2010-02-05;187428979.00;0;2719;2954;1353524608;8237
27;2010-02-12;174536272.00;1;2981;294;1354113076;8237
27;2010-02-19;194507033.00;0;3244;2909;1354657781;8237
27;2010-02-26;139093427.00;0;36;291;1355195191;8237
27;2010-03-05;131372972.00;0;3807;2919;1355732602;8237
27;2010-03-12;192511312.00;0;4598;2938;1356270013;8237
27;2010-03-19;170062797.00;0;4904;296;1356682247;8237
27;2010-03-26;183671484.00;0;5234;2963;1357073618;8237
27;2010-04-02;205395297.00;0;469;2957;1357464988;8058
27;2010-04-09;195581413.00;0;6262;2992;1357856359;8058
27;2010-04-16;185750096.00;0;5495;301;13582725;8058
27;2010-04-23;185020547.00;0;5391;3021;1358721667;8058
27;2010-04-30;180588504.00;0;5355;3042;1359170833;8058
27;2010-05-07;193945884.00;0;6902;3095;135962;8058
27;2010-05-14;184246578.00;0;5382;3112;136010394;8058
27;2010-05-21;183659558.00;0;6331;3096;1360796521;8058
27;2010-05-28;196246867.00;0;6788;3046;1361489101;8058
27;2010-06-04;207310259.00;0;7429;3006;1362181682;8058
27;2010-06-11;187381293.00;0;689;2972;1362874263;8058
27;2010-06-18;188718227.00;0;70;2942;1363243393;8058
27;2010-06-25;196262501.00;0;7802;2958;1363483143;8058
27;2010-07-02;20245541.00;0;7625;2958;1363722893;7982
27;2010-07-09;211916301.00;0;8269;294;1363962643;7982
27;2010-07-16;188069164.00;0;7826;2933;1364179827;7982
27;2010-07-23;180825071.00;0;8156;2924;1364366924;7982
27;2010-07-30;181648953.00;0;7978;2932;1364554021;7982
27;2010-08-06;190803668.00;0;7745;2942;1364741118;7982
27;2010-08-13;186443612.00;0;7736;2923;1364928214;7982
27;2010-08-20;193687846.00;0;7516;2913;1365249182;7982
27;2010-08-27;187068421.00;0;7031;2885;136557015;7982
27;2010-09-03;19081109.00;0;7852;286;1365891118;7982
